0,1002672,0,0,25,2019,62,6,15,86,37,0,54386,0,0,0,0,12,1,4
0,1002672,0,0,16,2020,41,10,9,72,9,0,41382,0,0,0,0,8,4,3
0,1002672,0,0,54,2020,15,1,4,23,5,5,16051,0,0,0,0,2,0,0
0,1002672,1,0,25,2015,12,2,3,18,4,0,10571,0,0,0,0,0,0,0
0,1002672,1,0,25,2018,7,1,2,10,3,0,5028,0,0,0,0,0,0,0
0,1002672,1,0,25,2019,26,1,7,32,13,0,24132,0,0,0,0,0,0,0
0,1002672,1,0,54,2020,16,4,4,19,7,1,13254,0,0,0,0,0,0,1
1,1002681,0,0,30,2009,2,2,1,47,0,4167,0
1,1002681,0,0,30,2010,4,2,5,81,1,11324,0
1,1002681,0,0,6,2011,1,1,1,44,0,3600,0
1,1002681,0,0,6,2012,14,9,31,357,1,48180,0
1,1002681,0,0,12,2013,36,19,80,996,1,125058,0
1,1002681,0,0,12,2014,34,8,87,787,1,115221,0
1,1002681,0,0,24,2015,9,3,16,159,1,21380,0
1,1002681,0,0,6,2016,16,7,39,366,0,53087,0
1,1002681,0,0,6,2017,31,16,76,800,1,106843,0
